2022-03-23 19:37:22.445793, 3, 9.60, 989.87, 196.49, 62.13, 913
2022-03-23 19:37:39.579239, 1, 10.17, 991.13, 185.80, 79.05, 829
2022-03-23 19:39:14.077086, 4, 9.58, 989.61, 198.69, 65.56, 330
2022-03-23 19:39:21.866232, 3, 9.47, 989.81, 196.98, 62.34, 914
2022-03-23 19:39:39.059846, 1, 10.15, 991.13, 185.82, 78.13, 828
2022-03-23 19:41:13.517664, 4, 9.46, 989.64, 198.46, 65.63, 330
2022-03-23 19:41:21.347258, 3, 9.30, 989.85, 196.68, 62.44, 913
2022-03-23 19:43:12.973589, 4, 9.34, 989.70, 197.93, 65.54, 330
2022-03-23 19:43:20.771060, 3, 9.21, 989.92, 196.07, 62.56, 914
2022-03-23 19:43:38.074292, 1, 9.95, 991.24, 184.91, 81.46, 829
2022-03-23 19:45:12.430931, 4, 9.33, 989.70, 197.94, 65.28, 330
2022-03-23 19:45:20.220027, 3, 9.19, 989.96, 195.73, 62.43, 915
2022-03-23 19:45:37.613221, 1, 9.92, 991.23, 184.95, 81.71, 829
2022-03-23 19:47:11.859826, 4, 9.30, 989.72, 197.80, 65.10, 330
2022-03-23 19:47:19.638867, 3, 9.18, 989.98, 195.57, 62.22, 915
2022-03-23 19:47:37.112262, 1, 9.73, 991.31, 184.33, 83.61, 829
2022-03-23 19:49:09.289140, 4, 9.15, 989.83, 196.80, 65.22, 330
2022-03-23 19:49:19.076834, 3, 9.03, 990.00, 195.37, 62.29, 916
2022-03-23 19:49:34.629539, 1, 9.70, 991.36, 183.89, 82.37, 830
2022-03-23 19:51:08.733852, 4, 8.94, 989.85, 196.66, 65.24, 330
2022-03-23 19:51:18.512745, 3, 8.87, 990.04, 195.09, 62.52, 917
2022-03-23 19:51:34.136147, 1, 9.75, 991.42, 183.33, 82.25, 830
2022-03-23 19:53:08.200402, 4, 9.10, 989.88, 196.41, 65.19, 330
2022-03-23 19:53:17.929541, 3, 8.91, 990.08, 194.72, 62.59, 918
2022-03-23 19:53:33.682954, 1, 9.70, 991.41, 183.46, 79.02, 831
2022-03-23 19:55:17.414401, 3, 8.91, 990.10, 194.54, 62.78, 917
2022-03-23 19:55:33.177825, 1, 9.75, 991.40, 183.55, 80.69, 830
2022-03-23 19:57:07.082398, 4, 9.16, 989.89, 196.32, 65.44, 330
2022-03-23 19:57:16.781445, 3, 8.91, 990.09, 194.64, 62.81, 918
2022-03-23 19:57:32.644734, 1, 9.62, 991.41, 183.47, 83.99, 830
2022-03-23 19:59:06.529329, 4, 9.21, 989.89, 196.30, 65.33, 330
2022-03-23 19:59:14.207903, 3, 8.95, 990.06, 194.85, 62.86, 918
2022-03-23 19:59:32.190813, 1, 9.52, 991.48, 182.84, 84.06, 831
2022-03-23 20:01:05.999712, 4, 9.11, 989.91, 196.14, 65.49, 330
2022-03-23 20:01:13.648690, 3, 8.81, 990.09, 194.63, 63.13, 917
2022-03-23 20:01:31.701942, 1, 9.78, 991.44, 183.16, 81.01, 830
2022-03-23 20:03:14.693699, 3, 8.86, 990.14, 194.19, 63.34, 918
2022-03-23 20:03:31.196643, 1, 9.69, 991.52, 182.55, 82.83, 830
2022-03-23 20:05:04.912146, 4, 9.08, 989.97, 195.64, 65.48, 330
2022-03-23 20:05:12.191008, 3, 8.81, 990.16, 194.05, 63.33, 919
2022-03-23 20:05:30.664635, 1, 9.54, 991.55, 182.22, 87.45, 830
2022-03-23 20:07:04.399235, 4, 9.05, 990.03, 195.18, 65.23, 330
2022-03-23 20:07:11.628031, 3, 8.81, 990.17, 193.94, 63.31, 920
2022-03-23 20:07:28.181515, 1, 9.53, 991.54, 182.32, 86.68, 832
2022-03-23 20:09:03.859207, 4, 9.20, 990.03, 195.14, 64.83, 330
2022-03-23 20:09:10.817172, 3, 9.00, 990.20, 193.66, 62.89, 921
2022-03-23 20:09:27.739767, 1, 9.70, 991.54, 182.34, 87.06, 832
2022-03-23 20:11:03.317468, 4, 9.40, 990.08, 194.70, 64.62, 330
2022-03-23 20:11:10.516667, 3, 9.19, 990.25, 193.23, 62.52, 921
2022-03-23 20:11:27.310167, 1, 9.79, 991.61, 181.73, 86.76, 832
2022-03-23 20:13:02.769172, 4, 9.54, 990.16, 194.04, 64.61, 330
2022-03-23 20:13:09.997998, 3, 9.33, 990.36, 192.38, 62.29, 920
2022-03-23 20:13:26.841581, 1, 9.85, 991.74, 180.66, 85.80, 834
2022-03-23 20:15:00.199059, 4, 9.49, 990.19, 193.80, 64.56, 330
2022-03-23 20:15:09.418238, 3, 9.32, 990.42, 191.82, 62.17, 921
2022-03-23 20:15:26.371714, 1, 9.74, 991.83, 179.88, 85.98, 833
2022-03-23 20:17:08.863699, 3, 9.20, 990.42, 191.86, 62.47, 921
2022-03-23 20:17:25.877255, 1, 9.53, 991.83, 179.91, 84.52, 833
2022-03-23 20:19:08.278813, 3, 8.92, 990.48, 191.35, 62.90, 921
2022-03-23 20:19:25.392463, 1, 9.50, 991.89, 179.37, 85.08, 833
2022-03-23 20:21:07.724725, 3, 8.76, 990.49, 191.24, 63.41, 922
2022-03-23 20:21:24.887899, 1, 9.43, 991.82, 179.99, 84.85, 833
2022-03-23 20:22:58.002687, 4, 8.92, 990.35, 192.42, 65.97, 330
2022-03-23 20:23:07.141670, 3, 8.69, 990.48, 191.33, 63.59, 922
2022-03-23 20:23:24.365212, 1, 9.37, 991.83, 179.91, 85.08, 833
2022-03-23 20:24:57.448724, 4, 8.83, 990.35, 192.41, 66.01, 330
2022-03-23 20:25:06.608055, 3, 8.60, 990.51, 191.05, 63.63, 922
2022-03-23 20:25:21.869979, 1, 9.26, 991.97, 178.66, 85.66, 834
2022-03-23 20:26:56.907123, 4, 8.62, 990.33, 192.58, 66.12, 330
2022-03-23 20:27:06.026367, 3, 8.43, 990.56, 190.65, 63.93, 923
2022-03-23 20:27:21.380046, 1, 9.38, 991.91, 179.17, 84.47, 833
2022-03-23 20:28:56.384823, 4, 8.66, 990.41, 191.90, 66.11, 330
2022-03-23 20:29:05.463864, 3, 8.45, 990.60, 190.32, 63.98, 923
2022-03-23 20:29:20.897209, 1, 9.28, 991.94, 178.92, 85.14, 833
2022-03-23 20:30:55.811990, 4, 8.59, 990.41, 191.96, 66.02, 330
2022-03-23 20:31:04.891131, 3, 8.39, 990.64, 189.98, 63.84, 923
2022-03-23 20:31:20.444609, 1, 9.26, 991.97, 178.69, 81.66, 833
2022-03-23 20:32:55.269473, 4, 8.55, 990.45, 191.59, 66.00, 330
2022-03-23 20:33:02.298283, 3, 8.29, 990.62, 190.16, 63.96, 924
2022-03-23 20:33:19.932078, 1, 9.19, 991.97, 178.71, 85.23, 833
2022-03-23 20:34:54.706769, 4, 8.62, 990.47, 191.37, 65.91, 330
2022-03-23 20:35:01.734484, 3, 8.33, 990.69, 189.58, 63.99, 924
2022-03-23 20:35:19.467316, 1, 9.14, 992.10, 177.60, 84.61, 833
2022-03-23 20:36:54.153496, 4, 8.56, 990.46, 191.50, 65.99, 330
2022-03-23 20:37:01.180739, 3, 8.28, 990.71, 189.40, 63.98, 925
2022-03-23 20:37:18.952268, 1, 9.10, 992.00, 178.45, 85.97, 834
2022-03-23 20:38:53.589360, 4, 8.55, 990.49, 191.27, 65.91, 330
2022-03-23 20:39:00.618476, 3, 8.22, 990.69, 189.53, 64.08, 925
2022-03-23 20:39:18.492018, 1, 9.04, 992.15, 177.13, 87.54, 834
2022-03-23 20:40:53.039616, 4, 8.41, 990.50, 191.19, 65.99, 330
2022-03-23 20:41:00.058961, 3, 8.11, 990.72, 189.25, 64.14, 925
2022-03-23 20:41:18.021132, 1, 8.95, 992.10, 177.56, 88.17, 834
2022-03-23 20:42:50.508041, 4, 8.34, 990.48, 191.32, 65.98, 330
2022-03-23 20:42:59.497309, 3, 8.06, 990.73, 189.22, 64.23, 926
2022-03-23 20:43:17.500800, 1, 8.88, 992.11, 177.55, 89.12, 834
2022-03-23 20:44:58.919555, 3, 8.11, 990.70, 189.48, 64.15, 926
2022-03-23 20:45:15.031881, 1, 8.66, 992.17, 177.01, 91.35, 834
2022-03-23 20:46:58.382120, 3, 8.17, 990.77, 188.90, 63.96, 927
2022-03-23 20:48:48.826895, 4, 8.45, 990.55, 190.69, 65.82, 330
2022-03-23 20:48:57.846350, 3, 8.12, 990.80, 188.59, 64.00, 927
2022-03-23 20:49:14.059359, 1, 8.69, 992.19, 176.80, 91.34, 835
2022-03-23 20:50:57.320368, 3, 8.07, 990.83, 188.39, 64.13, 928
2022-03-23 20:51:13.573694, 1, 8.89, 992.28, 176.04, 86.76, 834
2022-03-23 20:52:47.740756, 4, 8.39, 990.61, 190.24, 65.91, 330
2022-03-23 20:52:56.689963, 3, 8.06, 990.83, 188.38, 64.23, 928
2022-03-23 20:53:13.083235, 1, 8.96, 992.21, 176.64, 87.89, 834
2022-03-23 20:54:47.210408, 4, 8.39, 990.62, 190.15, 65.95, 330
2022-03-23 20:54:56.419644, 3, 8.05, 990.83, 188.32, 64.26, 928
2022-03-23 20:55:12.611755, 1, 8.79, 992.32, 175.77, 89.26, 835
2022-03-23 20:56:46.665455, 4, 8.33, 990.65, 189.90, 66.00, 330
2022-03-23 20:56:53.844455, 3, 8.01, 990.83, 188.32, 64.30, 929
2022-03-23 20:57:12.107797, 1, 8.78, 992.33, 175.63, 88.93, 835
2022-03-23 20:58:46.090979, 4, 8.32, 990.72, 189.32, 65.98, 330
2022-03-23 20:58:53.300304, 3, 7.98, 990.91, 187.69, 64.37, 929
2022-03-23 20:59:11.642445, 1, 8.61, 992.31, 175.83, 91.37, 835
2022-03-23 21:00:45.546123, 4, 8.25, 990.74, 189.14, 66.03, 330
2022-03-23 21:00:52.762177, 3, 7.93, 990.91, 187.65, 64.38, 930
2022-03-23 21:01:11.165842, 1, 8.63, 992.34, 175.54, 90.50, 837
2022-03-23 21:02:45.023249, 4, 8.23, 990.75, 189.03, 65.99, 330
2022-03-23 21:02:52.209411, 3, 7.88, 990.91, 187.66, 64.50, 930
2022-03-23 21:03:08.678758, 1, 8.68, 992.42, 174.86, 90.57, 836
2022-03-23 21:04:44.473422, 4, 8.26, 990.78, 188.82, 66.04, 330
2022-03-23 21:04:51.599593, 3, 7.89, 990.92, 187.59, 64.55, 930
2022-03-23 21:05:08.209959, 1, 8.56, 992.34, 175.54, 92.31, 836
2022-03-23 21:06:41.964468, 4, 8.18, 990.76, 188.91, 66.18, 330
2022-03-23 21:06:51.033993, 3, 7.85, 990.96, 187.29, 64.62, 931
2022-03-23 21:07:07.747069, 1, 8.46, 992.37, 175.27, 93.26, 836
2022-03-23 21:08:41.381648, 4, 8.27, 990.78, 188.77, 66.01, 330
2022-03-23 21:08:50.220708, 3, 7.93, 990.96, 187.23, 64.55, 932
2022-03-23 21:09:07.254389, 1, 8.74, 992.39, 175.16, 90.47, 835
2022-03-23 21:10:40.868959, 4, 8.23, 990.80, 188.61, 66.13, 330
2022-03-23 21:10:49.927763, 3, 7.89, 990.94, 187.43, 64.54, 931
2022-03-23 21:11:06.761285, 1, 8.64, 992.40, 175.09, 91.17, 837
2022-03-23 21:12:40.298553, 4, 8.13, 990.80, 188.63, 66.25, 330
2022-03-23 21:12:49.347806, 3, 7.83, 990.95, 187.35, 64.65, 932
2022-03-23 21:13:06.291201, 1, 8.58, 992.40, 175.08, 91.58, 836
2022-03-23 21:14:39.745693, 4, 8.16, 990.78, 188.76, 66.11, 330
2022-03-23 21:14:48.784867, 3, 7.84, 990.98, 187.08, 64.61, 932
2022-03-23 21:15:05.798206, 1, 8.55, 992.44, 174.70, 91.94, 836
2022-03-23 21:16:39.212769, 4, 8.15, 990.79, 188.73, 66.12, 330
2022-03-23 21:16:48.218952, 3, 7.82, 990.96, 187.25, 64.69, 933
2022-03-23 21:17:05.329605, 1, 8.51, 992.41, 174.97, 92.42, 835
2022-03-23 21:18:38.654037, 4, 8.13, 990.81, 188.51, 66.06, 330
2022-03-23 21:18:47.682855, 3, 7.78, 991.01, 186.81, 64.74, 934
2022-03-23 21:19:04.846440, 1, 8.54, 992.42, 174.88, 92.22, 836
2022-03-23 21:20:38.120786, 4, 8.20, 990.84, 188.30, 66.15, 330
2022-03-23 21:20:47.096961, 3, 7.81, 991.03, 186.62, 64.84, 933
2022-03-23 21:21:02.360424, 1, 8.43, 992.48, 174.40, 92.49, 837
2022-03-23 21:22:37.576168, 4, 8.17, 990.85, 188.21, 66.40, 330
2022-03-23 21:23:01.880726, 1, 8.69, 992.48, 174.40, 88.88, 836
2022-03-23 21:24:37.014994, 4, 8.12, 990.84, 188.25, 66.46, 330
2022-03-23 21:24:45.824091, 3, 7.82, 991.02, 186.75, 64.79, 934
2022-03-23 21:25:01.397340, 1, 8.69, 992.46, 174.52, 89.52, 836
2022-03-23 21:26:36.472033, 4, 8.13, 990.84, 188.25, 66.47, 330
2022-03-23 21:26:45.258141, 3, 7.81, 991.00, 186.96, 64.88, 935
2022-03-23 21:27:00.918379, 1, 8.67, 992.48, 174.41, 90.06, 835
2022-03-23 21:28:35.912798, 4, 8.17, 990.88, 187.90, 66.63, 330
2022-03-23 21:28:42.701941, 3, 7.80, 991.07, 186.36, 65.05, 934
2022-03-23 21:29:00.425339, 1, 8.47, 992.50, 174.19, 91.73, 836
2022-03-23 21:30:35.398696, 4, 8.06, 990.94, 187.44, 66.74, 330
2022-03-23 21:30:43.915062, 3, 7.68, 991.10, 186.09, 65.23, 935
2022-03-23 21:30:59.895576, 1, 8.47, 992.53, 173.92, 92.67, 836
2022-03-23 21:32:34.828627, 4, 8.00, 990.98, 187.07, 66.66, 330
2022-03-23 21:32:41.375210, 3, 7.62, 991.15, 185.65, 65.46, 935
2022-03-23 21:32:59.458685, 1, 8.29, 992.64, 173.05, 93.91, 837
2022-03-23 21:34:32.295557, 4, 7.88, 991.01, 186.83, 66.64, 330
2022-03-23 21:34:41.062233, 3, 7.57, 991.17, 185.47, 65.45, 936
2022-03-23 21:34:58.991166, 1, 8.32, 992.61, 173.24, 93.48, 838
2022-03-23 21:36:31.736041, 4, 7.84, 991.00, 186.92, 66.75, 330
2022-03-23 21:36:40.332174, 3, 7.53, 991.17, 185.48, 65.49, 936
2022-03-23 21:36:58.505621, 1, 8.34, 992.64, 173.02, 93.62, 837
2022-03-23 21:38:31.204037, 4, 7.88, 990.96, 187.30, 66.73, 330
2022-03-23 21:38:39.772973, 3, 7.53, 991.17, 185.48, 65.46, 937
2022-03-23 21:38:58.036542, 1, 8.34, 992.57, 173.61, 93.62, 838
2022-03-23 21:40:30.660778, 4, 7.94, 991.03, 186.68, 66.74, 330
2022-03-23 21:40:39.190075, 3, 7.59, 991.17, 185.48, 65.45, 937
2022-03-23 21:40:55.550566, 1, 8.34, 992.63, 173.13, 93.92, 837
2022-03-23 21:42:30.127623, 4, 7.95, 991.04, 186.56, 66.71, 330
2022-03-23 21:42:38.633875, 3, 7.59, 991.21, 185.14, 65.39, 938
2022-03-23 21:42:55.086793, 1, 8.33, 992.69, 172.58, 93.85, 837
2022-03-23 21:44:29.583561, 4, 7.70, 991.07, 186.30, 66.95, 330
2022-03-23 21:44:38.102944, 3, 7.45, 991.20, 185.21, 65.45, 937
2022-03-23 21:44:54.586443, 1, 8.38, 992.66, 172.85, 93.33, 840
2022-03-23 21:46:29.013339, 4, 7.84, 991.04, 186.58, 66.85, 330
2022-03-23 21:46:37.568978, 3, 7.50, 991.15, 185.61, 65.59, 938
2022-03-23 21:46:54.099346, 1, 8.34, 992.62, 173.21, 93.37, 838
2022-03-23 21:48:28.486197, 4, 7.95, 990.99, 187.03, 66.85, 331
2022-03-23 21:48:37.014820, 3, 7.55, 991.19, 185.28, 65.64, 938
2022-03-23 21:48:53.618409, 1, 8.36, 992.67, 172.76, 93.02, 840
2022-03-23 21:50:36.439804, 3, 7.43, 991.13, 185.82, 65.78, 939
2022-03-23 21:50:53.120435, 1, 8.42, 992.65, 172.90, 91.30, 839
2022-03-23 21:52:27.366132, 4, 7.96, 991.04, 186.60, 67.13, 330
2022-03-23 21:52:35.851835, 3, 7.54, 991.19, 185.29, 65.92, 939
2022-03-23 21:52:52.662569, 1, 8.39, 992.65, 172.97, 92.17, 839
2022-03-23 21:54:26.868589, 4, 7.95, 991.07, 186.31, 67.29, 330
2022-03-23 21:54:35.304979, 3, 7.55, 991.26, 184.72, 65.97, 939
